bResult,rResult,blueTopChamp,blueJungleChamp,blueMiddleChamp,blueADCChamp,blueSupportChamp,redTopChamp,redJungleChamp,redMiddleChamp,redADCChamp,redSupportChamp,Year
0,1,Ekko,LeeSin,Viktor,Caitlyn,Bard,Shen,Elise,Karma,Jhin,Braum,2016
0,1,Gragas,Graves,Karma,Jhin,Braum,Trundle,Elise,Anivia,Caitlyn,Bard,2016
1,0,Gragas,Olaf,Viktor,Ashe,Bard,Fiora,RekSai,Azir,Sivir,Braum,2016
1,0,Trundle,RekSai,Azir,Jhin,Nami,Ekko,Elise,Veigar,Caitlyn,Karma,2016
1,0,Fizz,Nidalee,Viktor,Ezreal,Bard,Fiora,Elise,Azir,Jhin,Nami,2016
0,1,Illaoi,Graves,Leblanc,Ezreal,Morgana,Trundle,RekSai,Zilean,Lucian,Braum,2016
1,0,Irelia,RekSai,Zilean,Lucian,Braum,Illaoi,Graves,Leblanc,Ezreal,Bard,2016
1,0,Swain,Elise,Azir,Ezreal,Nami,Poppy,Gragas,Ryze,Caitlyn,Morgana,2016
1,0,Trundle,Hecarim,Ryze,Ashe,Veigar,Gnar,Elise,Azir,Caitlyn,Leona,2016
1,0,Trundle,Kindred,Viktor,Jhin,Bard,Shen,Nidalee,Azir,Caitlyn,Braum,2016
0,1,Maokai,Elise,Azir,Ezreal,Braum,Fizz,Kindred,Ryze,Lucian,Bard,2016
0,1,Trundle,Gragas,Syndra,Draven,Bard,Irelia,Nidalee,Karma,Lucian,Alistar,2016
1,0,Ekko,Kindred,Vladimir,Ezreal,Alistar,Trundle,Gragas,Ryze,Lucian,Karma,2016
0,1,Trundle,Nidalee,Viktor,Caitlyn,Karma,Gnar,RekSai,Ryze,Jhin,Thresh,2016
1,0,Irelia,Gragas,Viktor,Ashe,Braum,Trundle,RekSai,Leblanc,Jhin,Nami,2016
0,1,Gragas,Elise,Anivia,Ezreal,Karma,Irelia,RekSai,Zilean,Kalista,Braum,2016
1,0,Irelia,RekSai,Karma,Kalista,Braum,Shen,Nidalee,Cassiopeia,Ashe,Bard,2016
1,0,Irelia,Elise,Vladimir,Ezreal,Braum,Maokai,Kindred,Anivia,Lucian,Bard,2016
0,1,Irelia,Kindred,Ryze,Jhin,Braum,Olaf,RekSai,Azir,Ezreal,Bard,2016
1,0,Irelia,Elise,Ryze,Sivir,Nami,Renekton,RekSai,Viktor,Jhin,Karma,2016
0,1,Gnar,Elise,Swain,Lucian,Braum,Trundle,Hecarim,Karma,Sivir,Bard,2016
1,0,Shen,Nidalee,Cassiopeia,Lucian,Zyra,Irelia,Elise,Leblanc,Ezreal,Nami,2016
0,1,Irelia,Nidalee,Varus,Lucian,Thresh,Trundle,Elise,Viktor,Ezreal,Karma,2016
0,1,Trundle,Nidalee,Azir,Caitlyn,Bard,Ryze,Graves,Viktor,Ezreal,Braum,2016
0,1,Ryze,Graves,Viktor,Ezreal,Alistar,Shen,RekSai,Anivia,Sivir,Bard,2016
0,1,Gragas,RekSai,Ryze,Ezreal,Braum,Shen,Elise,Viktor,Lucian,Veigar,2016
1,0,Olaf,Gragas,Ryze,Ezreal,Veigar,Shen,Hecarim,Swain,Lucian,Braum,2016
0,1,Irelia,Gragas,Azir,Jhin,Nami,Trundle,Elise,Vladimir,Ezreal,Soraka,2016
1,0,Swain,Graves,Zilean,Lucian,Braum,Jax,Elise,Viktor,Ezreal,Thresh,2016
0,1,Trundle,Gragas,Zilean,Kalista,Thresh,Gnar,Olaf,Azir,Ezreal,Karma,2016
1,0,Shen,Nidalee,Vladimir,Jhin,Zyra,Rumble,Elise,Varus,Ezreal,Nami,2016
1,0,Trundle,Nidalee,Azir,Ezreal,Braum,Irelia,Elise,Zilean,Caitlyn,Nami,2016
1,0,Gnar,Elise,Karma,Jhin,Bard,Trundle,Graves,Azir,Ezreal,Braum,2016
0,1,Trundle,Olaf,Viktor,Sivir,Karma,Gragas,RekSai,Zilean,Jhin,Braum,2016
1,0,Gnar,Nidalee,Ryze,Sivir,Braum,Trundle,Elise,Anivia,Ezreal,Bard,2016
1,0,Trundle,Elise,Karma,Jhin,Nami,Irelia,Graves,Viktor,Ezreal,Zyra,2016
0,1,Maokai,RekSai,Anivia,Kalista,Braum,Trundle,Elise,Ryze,Sivir,Nami,2016
1,0,Gragas,Nidalee,Ryze,Ashe,Thresh,Trundle,Olaf,Cassiopeia,Jhin,Karma,2016
1,0,Trundle,Gragas,Ryze,Ashe,Zyra,Gnar,Elise,Viktor,Sivir,Karma,2016
1,0,Shen,Elise,Viktor,Jhin,Bard,Gangplank,RekSai,Azir,Ezreal,Alistar,2016
0,1,Gnar,Graves,Ryze,Lucian,Braum,Poppy,RekSai,Viktor,Ezreal,Veigar,2016
0,1,Shen,Gragas,Varus,Jhin,Zyra,Trundle,Elise,Azir,Ezreal,Bard,2016
0,1,Poppy,Gragas,Ryze,Lucian,Janna,Irelia,Olaf,Lissandra,Sivir,Karma,2016
0,1,Gnar,Nidalee,Azir,Lucian,Brand,Trundle,Elise,Leblanc,Ezreal,Bard,2016
1,0,Trundle,Elise,Azir,Jhin,Karma,Swain,RekSai,Ryze,Draven,Braum,2016
1,0,Trundle,Gragas,Azir,Jhin,Karma,Shen,RekSai,Viktor,Ashe,Nami,2016
0,1,Gangplank,Gragas,Azir,Jinx,Braum,Shen,RekSai,Leblanc,Jhin,Bard,2016
0,1,Trundle,RekSai,Viktor,Ezreal,Braum,Shen,Gragas,Varus,Jhin,Bard,2016
1,0,Trundle,Hecarim,Cassiopeia,Sivir,Karma,Gnar,Elise,Vladimir,Lucian,Braum,2016
0,1,Kennen,Sejuani,Vladimir,Tristana,Brand,Trundle,Hecarim,Karma,Lucian,Alistar,2016
0,1,Irelia,Hecarim,Ryze,Ezreal,Braum,Shen,RekSai,Viktor,Lucian,Thresh,2016
0,1,Kennen,Olaf,Vladimir,Sivir,Zyra,Gnar,Kindred,Cassiopeia,Ashe,Nami,2016
0,1,Shen,Olaf,Cassiopeia,Sivir,Nami,Trundle,Gragas,Syndra,Lucian,Soraka,2016
1,0,Trundle,Nidalee,Kassadin,Caitlyn,Janna,Shen,RekSai,Karma,Jhin,Bard,2016
0,1,Trundle,Gragas,Cassiopeia,Lucian,Alistar,Irelia,RekSai,Kassadin,Ezreal,Karma,2016
1,0,Shen,Nidalee,Azir,Lucian,Karma,Trundle,Elise,Lissandra,Sivir,Bard,2016
0,1,Irelia,RekSai,Vladimir,Ashe,Nami,Trundle,Elise,Cassiopeia,Lucian,Karma,2016
1,0,Shen,Nidalee,Zilean,Jhin,Nami,Gangplank,Elise,Ryze,Ezreal,Braum,2016
0,1,Poppy,Graves,Azir,Jhin,Karma,Irelia,Gragas,Zilean,Lucian,Nami,2016
1,0,Shen,RekSai,Cassiopeia,Ashe,Braum,Trundle,Olaf,Viktor,Sivir,Karma,2016
0,1,Trundle,RekSai,Cassiopeia,Ashe,Braum,Irelia,Elise,Kassadin,Sivir,Karma,2016
0,1,Irelia,RekSai,Vladimir,Sivir,Thresh,Gragas,Elise,Cassiopeia,Ezreal,Karma,2016
1,0,Shen,Elise,Azir,Sivir,Nami,TahmKench,Gragas,Viktor,Ashe,Blitzcrank,2016
0,1,Trundle,RekSai,Vladimir,Jhin,Braum,Shen,Graves,Cassiopeia,Ezreal,Karma,2016
1,0,Irelia,RekSai,Zilean,Twitch,Alistar,Olaf,Hecarim,Ryze,Ezreal,Karma,2016
1,0,Rumble,RekSai,Vladimir,Sivir,Soraka,Gnar,Elise,Cassiopeia,Ashe,Braum,2016
1,0,Gnar,Elise,Kassadin,Sivir,Braum,Trundle,Kindred,Viktor,Ezreal,Bard,2016
1,0,Shen,Hecarim,Azir,Sivir,Braum,Gangplank,Gragas,Karma,Lucian,Nami,2016
0,1,Trundle,Graves,Karma,Lucian,Braum,Maokai,Gragas,Varus,Sivir,Bard,2016
1,0,Gnar,Kindred,Azir,Sivir,Braum,Maokai,Elise,Viktor,Lucian,Nami,2016
1,0,Trundle,RekSai,Cassiopeia,Jhin,Veigar,Swain,Kindred,Viktor,Lucian,Braum,2016
0,1,Gnar,Nidalee,Cassiopeia,Ezreal,Nami,Irelia,Gragas,Syndra,Sivir,Karma,2016
1,0,Trundle,Nidalee,Viktor,Ezreal,Zyra,Irelia,RekSai,Leblanc,Vayne,Alistar,2016
1,0,Maokai,Hecarim,Lissandra,Sivir,Lulu,Gnar,Gragas,Zilean,Twitch,Karma,2016
0,1,Trundle,Elise,Azir,Ashe,Karma,Gnar,RekSai,Cassiopeia,Jhin,Bard,2016
0,1,Trundle,Hecarim,Viktor,Sivir,Karma,Gnar,Gragas,Kassadin,Ashe,Janna,2016
1,0,Gnar,Nidalee,Zilean,Lucian,Alistar,Shen,Hecarim,Ryze,Ezreal,Nami,2016
0,1,Gangplank,Elise,Viktor,Sivir,Bard,Hecarim,RekSai,Leblanc,Ezreal,Karma,2016
1,0,Gnar,Elise,Kassadin,Sivir,Nami,Ekko,Nidalee,Varus,Caitlyn,Braum,2016
0,1,Irelia,Olaf,Kassadin,Ezreal,Karma,Trundle,Elise,Malzahar,Jhin,Nami,2016
0,1,Gnar,Elise,Vladimir,Ashe,Soraka,Shen,RekSai,Kassadin,Lucian,Bard,2016
0,1,Shen,Nidalee,Azir,Sivir,Alistar,Trundle,Gragas,Viktor,Ezreal,Karma,2016
1,0,Shen,Elise,Azir,Ezreal,Karma,Trundle,Gragas,Ryze,Lucian,Nami,2016
1,0,Trundle,RekSai,Ekko,Ashe,Thresh,Gragas,Graves,Lissandra,Jhin,Bard,2016
0,1,Shen,Olaf,Malzahar,Lucian,Trundle,Irelia,Gragas,Azir,Ashe,Janna,2016
1,0,Gnar,Elise,Vladimir,Jhin,Nami,Irelia,RekSai,Cassiopeia,Ashe,Karma,2016
0,1,Riven,LeeSin,Malzahar,Lucian,Alistar,Irelia,Elise,Vladimir,Ezreal,Trundle,2016
1,0,Graves,Amumu,Teemo,Twitch,Cassiopeia,Aatrox,JarvanIV,Heimerdinger,Urgot,TwistedFate,2016
0,1,Malphite,Sion,Katarina,Vayne,Lissandra,Yasuo,MonkeyKing,Alistar,Nunu,Ziggs,2016
0,1,Shen,RekSai,Cassiopeia,Sivir,Karma,Trundle,Gragas,Malzahar,Lucian,Braum,2016
1,0,Trundle,Gragas,Viktor,Lucian,Braum,Shen,Elise,Taliyah,Ezreal,Karma,2016
1,0,Irelia,Gragas,Azir,Jhin,Zyra,Gnar,Elise,Ekko,Ashe,Bard,2016
1,0,Gragas,Nidalee,Azir,Ashe,Thresh,Trundle,Olaf,Lissandra,Ezreal,Karma,2016
0,1,Gnar,RekSai,Ekko,Jhin,TahmKench,Fiora,Nidalee,Malzahar,Tristana,Trundle,2016
1,0,Gnar,RekSai,Taliyah,Lucian,Bard,Trundle,Elise,Cassiopeia,Ashe,Karma,2016
1,0,Gangplank,Gragas,Viktor,Tristana,Braum,Ekko,RekSai,Kassadin,Lucian,Thresh,2016
0,1,Irelia,Gragas,Viktor,Lucian,Braum,Olaf,RekSai,Ekko,Jhin,Bard,2016
1,0,Shen,Gragas,Taliyah,Jhin,Karma,Gangplank,Elise,Kassadin,Lucian,Nami,2016
1,0,Trundle,Gragas,Cassiopeia,Ezreal,Braum,Shen,Elise,Taliyah,Ashe,Karma,2016
0,1,Gnar,Elise,Anivia,Ezreal,Bard,Irelia,Graves,Vladimir,Lucian,Trundle,2016
1,0,Trundle,Gragas,Taliyah,Ezreal,Bard,Shen,Graves,Cassiopeia,Lucian,Braum,2016
1,0,Gragas,RekSai,Taliyah,Jhin,Braum,Trundle,Hecarim,Cassiopeia,Lucian,TahmKench,2016
0,1,Shen,Gragas,Taliyah,KogMaw,Braum,Fiora,RekSai,Cassiopeia,Lucian,TahmKench,2016
0,1,Irelia,RekSai,Karma,Lucian,Braum,Trundle,Gragas,KogMaw,Sivir,TahmKench,2016
0,1,Trundle,Gragas,Taliyah,Lucian,Alistar,Fiora,RekSai,Leblanc,Jhin,Bard,2016
0,1,Gragas,RekSai,Taliyah,Jhin,Bard,Fiora,Hecarim,Vladimir,Lucian,Alistar,2016
1,0,Shen,Gragas,Cassiopeia,Sivir,Bard,Trundle,RekSai,Viktor,Ezreal,Veigar,2016
0,1,Shen,Gragas,Taliyah,Draven,Thresh,Trundle,Elise,Vladimir,Sivir,Karma,2016
0,1,Fiora,Graves,Vladimir,Ezreal,Soraka,Shen,Gragas,Karma,Jhin,Nami,2016
1,0,Ekko,Gragas,Malzahar,Sivir,Nami,Trundle,Elise,Cassiopeia,Lucian,Karma,2016
1,0,Fiora,Gragas,Vladimir,Sivir,TahmKench,Trundle,Nidalee,Cassiopeia,Jhin,Taric,2016
0,1,Gangplank,RekSai,Syndra,Ashe,Nami,Ekko,Graves,Lissandra,Jhin,Karma,2016
1,0,Jayce,Elise,Leblanc,Varus,MissFortune,Shen,Khazix,Syndra,Jhin,Malzahar,2017
1,0,Nautilus,Rengar,Syndra,Varus,Nami,Maokai,Khazix,Orianna,Ashe,Zyra,2017
1,0,Nautilus,LeeSin,Ryze,Ashe,MissFortune,Maokai,RekSai,Cassiopeia,Jhin,Zyra,2017
1,0,Fiora,Elise,Orianna,Jhin,Malzahar,Shen,Khazix,Ryze,Varus,Ziggs,2017
0,1,Poppy,Zac,Katarina,Jhin,Karma,Maokai,RekSai,Syndra,Ezreal,Zyra,2017
1,0,Nautilus,LeeSin,Orianna,Ashe,MissFortune,Maokai,RekSai,Ahri,Jhin,Blitzcrank,2017
0,1,Shen,RekSai,Corki,Kalista,Thresh,Poppy,Elise,Taliyah,Varus,Malzahar,2017
1,0,Trundle,Khazix,Ryze,Caitlyn,Malzahar,Nautilus,Olaf,Cassiopeia,Jhin,TahmKench,2017
1,0,Sion,Olaf,Orianna,Ashe,Malzahar,Shen,Khazix,Corki,Ezreal,Zyra,2017
1,0,Camille,Olaf,Syndra,Varus,TahmKench,Fiora,Ivern,Katarina,Ashe,Malzahar,2017
0,1,Nautilus,Khazix,Orianna,Ashe,Zyra,Maokai,RekSai,Syndra,Varus,Thresh,2017
1,0,Camille,Ivern,Corki,Caitlyn,Zyra,Maokai,RekSai,Orianna,Ashe,Malzahar,2017
0,1,Nautilus,Elise,Syndra,Jhin,Lulu,Trundle,RekSai,Ryze,Varus,Malzahar,2017
1,0,Shen,LeeSin,Corki,Ashe,Malzahar,Maokai,Khazix,Leblanc,Varus,TahmKench,2017
1,0,Trundle,Olaf,Orianna,Ezreal,Malzahar,Kayle,RekSai,Syndra,Caitlyn,MissFortune,2017
1,0,Maokai,Khazix,Ryze,Ashe,Zyra,Nautilus,Camille,Syndra,Jhin,Blitzcrank,2017
1,0,Shen,Camille,Ahri,Varus,Malzahar,Nautilus,LeeSin,Orianna,Ashe,MissFortune,2017
0,1,Trundle,Olaf,Syndra,Varus,Karma,Shen,RekSai,Ryze,Ashe,Zyra,2017
1,0,Nautilus,LeeSin,Syndra,Ashe,Zyra,Maokai,Khazix,Ryze,Jhin,Karma,2017
1,0,Irelia,Rengar,Taliyah,Jhin,Malzahar,Camille,Khazix,Orianna,Ashe,Karma,2017
0,1,Shen,RekSai,Katarina,Jhin,Zyra,Nautilus,Khazix,Taliyah,Varus,Malzahar,2017
1,0,Shen,Elise,Jayce,Varus,Karma,Poppy,RekSai,Orianna,Jhin,TahmKench,2017
0,1,Darius,LeeSin,Cassiopeia,Jhin,Zyra,Camille,Elise,Taliyah,Caitlyn,MissFortune,2017
0,1,Nautilus,Ivern,Ryze,Jhin,Malzahar,Maokai,Khazix,Corki,Varus,MissFortune,2017
0,1,Jayce,RekSai,Malzahar,Varus,Nami,Poppy,Khazix,Ryze,Jhin,MissFortune,2017
1,0,Maokai,Khazix,Ryze,Varus,Taric,Fiora,LeeSin,Syndra,Ashe,Malzahar,2017
0,1,Nautilus,Ivern,Corki,Ashe,Zyra,Maokai,Elise,Syndra,Kalista,Thresh,2017
0,1,Nautilus,Elise,Orianna,Ashe,TahmKench,Maokai,LeeSin,Corki,Jhin,Malzahar,2017
1,0,Camille,Khazix,Orianna,Jhin,Malzahar,Darius,RekSai,Ryze,Ashe,MissFortune,2017
1,0,Poppy,Ivern,Corki,Caitlyn,Malzahar,Nautilus,Khazix,Ekko,Varus,Lulu,2017
0,1,Camille,LeeSin,Orianna,Ashe,Lulu,Poppy,Khazix,Syndra,Varus,Malzahar,2017
1,0,Nautilus,RekSai,Leblanc,Jhin,Karma,Singed,Khazix,Ryze,Ashe,Bard,2017
0,1,Camille,LeeSin,Ryze,Varus,Taric,Shen,Khazix,Orianna,Jhin,Karma,2017
1,0,Jayce,Elise,Cassiopeia,Varus,Karma,Shen,Khazix,Ryze,Kalista,Thresh,2017
0,1,Maokai,Khazix,Orianna,Jhin,MissFortune,Nautilus,Elise,Ryze,Varus,Zyra,2017
0,1,Maokai,Khazix,Leblanc,Jhin,MissFortune,Shen,LeeSin,Ekko,Varus,Karma,2017
1,0,Shen,Graves,Corki,Jhin,Malzahar,Gragas,RekSai,Taliyah,Varus,Zyra,2017
1,0,Maokai,LeeSin,Corki,Varus,Zyra,Poppy,Ivern,Orianna,Caitlyn,Karma,2017
0,1,Jayce,Khazix,Ziggs,Jhin,Alistar,Nautilus,LeeSin,Corki,Varus,Malzahar,2017
0,1,Nautilus,LeeSin,Corki,Varus,Lulu,Maokai,Khazix,Ryze,Ashe,Malzahar,2017
1,0,Jayce,LeeSin,Orianna,Ashe,Karma,Irelia,Elise,Syndra,Varus,Thresh,2017
0,1,Kennen,Ivern,Syndra,Varus,Karma,Shen,Khazix,Orianna,Jhin,Bard,2017
0,1,Maokai,Camille,Ryze,Ashe,MissFortune,Fiora,Khazix,Orianna,Varus,Thresh,2017
0,1,Nautilus,Elise,Corki,Jhin,Malzahar,Shen,LeeSin,Cassiopeia,Varus,Lulu,2017
1,0,Shen,RekSai,Leblanc,Sivir,Nami,Fiora,LeeSin,Taliyah,Jhin,Malzahar,2017
0,1,Gangplank,LeeSin,Ryze,Jhin,Karma,Shen,Graves,Corki,Varus,Zyra,2017
1,0,Shen,Warwick,Ziggs,Varus,Zyra,Fiora,Ivern,Corki,Ezreal,MissFortune,2017
0,1,Maokai,Ivern,Corki,Varus,Lulu,Shen,Graves,Cassiopeia,Ashe,Karma,2017
1,0,Rumble,Graves,Corki,Varus,Lulu,Shen,Ivern,Viktor,Lucian,Karma,2017
0,1,Poppy,Khazix,Leblanc,Jhin,Alistar,Nautilus,Ivern,Corki,Varus,Malzahar,2017
1,0,Maokai,Ivern,Corki,Caitlyn,Malzahar,Gangplank,Graves,Leblanc,Varus,TahmKench,2017
0,1,Shen,Elise,Jayce,MissFortune,Brand,Poppy,Graves,Syndra,Jhin,Zyra,2017
0,1,Poppy,Rengar,Malzahar,Caitlyn,Zyra,Camille,Graves,Leblanc,Varus,Leona,2017
1,0,Camille,Ivern,Ryze,Caitlyn,Karma,Shen,LeeSin,Syndra,Ashe,Nami,2017
0,1,Shen,LeeSin,Syndra,Varus,Velkoz,Maokai,Khazix,Corki,Jhin,Zyra,2017
0,1,Trundle,LeeSin,Ryze,Varus,Karma,Maokai,Khazix,Cassiopeia,Kalista,Malzahar,2017
1,0,Maokai,Rengar,Orianna,Varus,TahmKench,Nautilus,Graves,Leblanc,Caitlyn,Zyra,2017
0,1,Maokai,Warwick,Corki,Jhin,Zyra,Gragas,Khazix,Taliyah,Varus,Karma,2017
0,1,Poppy,LeeSin,Ryze,Varus,Zilean,Nautilus,Khazix,Corki,Kalista,Thresh,2017
0,1,Poppy,Khazix,Corki,Jhin,Karma,Shen,RekSai,Leblanc,Sivir,Zyra,2017
1,0,Maokai,Elise,Jayce,Varus,Karma,Shen,Khazix,Ryze,Caitlyn,Zyra,2017
1,0,Shen,Graves,Ekko,Varus,Leona,Maokai,Khazix,Katarina,Ashe,Zyra,2017
0,1,Shen,Khazix,Corki,Jhin,Zyra,Fiora,LeeSin,Taliyah,Sivir,Karma,2017
1,0,Nautilus,Rengar,Syndra,Sivir,Nami,Maokai,Khazix,Orianna,Jhin,TahmKench,2017
1,0,Maokai,Graves,Orianna,Jhin,Nami,Nautilus,Ivern,Corki,Sivir,Lulu,2017
0,1,Maokai,Nidalee,Zed,Kalista,Thresh,Trundle,Graves,Ekko,Caitlyn,Morgana,2017
1,0,Nautilus,Rengar,Azir,Varus,Lulu,Poppy,Graves,Ryze,Sivir,Karma,2017
0,1,Maokai,Elise,Syndra,MissFortune,Taric,Gragas,Graves,Ryze,Jhin,Karma,2017
0,1,Maokai,RekSai,Ryze,Sivir,Camille,Poppy,LeeSin,Cassiopeia,Jhin,Nami,2017
0,1,Jayce,Rumble,AurelionSol,Ezreal,Karma,Gragas,Ivern,Corki,Jhin,Thresh,2017
1,0,Shen,Evelynn,Corki,Kalista,Braum,Gangplank,Graves,Xerath,Jhin,Nami,2017
0,1,Camille,RekSai,Syndra,Caitlyn,Nami,Gragas,Khazix,Taliyah,Jhin,Karma,2017
1,0,Poppy,Khazix,Taliyah,Jhin,Karma,Camille,Rengar,Cassiopeia,Caitlyn,TahmKench,2017
1,0,Nautilus,Graves,Cassiopeia,Sivir,Karma,Poppy,Nidalee,Jayce,Jhin,Lulu,2017
1,0,Rumble,Elise,Jayce,Varus,Braum,Maokai,Ivern,Syndra,Ashe,Karma,2017
1,0,Maokai,Rengar,Cassiopeia,Jhin,Karma,Shen,Khazix,Ryze,Varus,Janna,2017
0,1,Nautilus,Graves,Katarina,Jhin,Karma,Maokai,Rengar,Leblanc,Ezreal,Nami,2017
1,0,Poppy,Ivern,Ryze,Ashe,Thresh,Gragas,Graves,Corki,Jhin,TahmKench,2017
0,1,Shen,Graves,Cassiopeia,Jhin,Zyra,Maokai,Ivern,Syndra,Sivir,Lulu,2017
0,1,Nautilus,Khazix,Ekko,Caitlyn,Nami,Gragas,Graves,Vladimir,Kalista,Thresh,2017
1,0,Shen,Elise,Taliyah,Kalista,Blitzcrank,Rumble,Khazix,Azir,Caitlyn,Nami,2017
1,0,Rumble,LeeSin,Syndra,Caitlyn,TahmKench,Renekton,Ivern,Ahri,Ashe,Malzahar,2017
1,0,Camille,Khazix,Orianna,Varus,Lulu,Renekton,Elise,Azir,Ashe,TahmKench,2017
1,0,Rumble,Elise,Jayce,Jhin,TahmKench,Shen,Khazix,Orianna,Ashe,Malzahar,2017
0,1,Fiora,Ivern,Cassiopeia,Jhin,Alistar,Camille,Graves,Ryze,Sivir,Karma,2017
1,0,Camille,Elise,Ekko,Ezreal,Karma,Gragas,Khazix,Syndra,Ashe,Nami,2017
1,0,Gangplank,Khazix,Syndra,Ashe,TahmKench,Shen,RekSai,Orianna,Ezreal,Karma,2017
0,1,Renekton,Ivern,Vladimir,Varus,Lulu,Gragas,Graves,Leblanc,Jhin,Nami,2017
1,0,Camille,Graves,Syndra,Ezreal,Lulu,Poppy,Elise,Zed,Ashe,Thresh,2017
1,0,Shen,Elise,Syndra,Ashe,Karma,Rumble,Graves,Jayce,Jhin,Nami,2017
0,1,Gragas,LeeSin,Syndra,Ezreal,Karma,Nautilus,Graves,Cassiopeia,Sivir,Thresh,2017
0,1,Shen,Graves,Vladimir,Ashe,Brand,Renekton,Khazix,Syndra,Sivir,Karma,2017
1,0,Renekton,Rengar,Syndra,Caitlyn,Nami,Rumble,Elise,Ahri,Sivir,Karma,2017
1,0,Poppy,Graves,Syndra,Tristana,Karma,Fiora,Khazix,Ryze,Jhin,TahmKench,2017
0,1,Nautilus,Rengar,Syndra,Ashe,Nami,Poppy,Graves,Orianna,Tristana,Karma,2017
1,0,Nautilus,Graves,Ryze,Tristana,Thresh,Rumble,Rengar,Cassiopeia,Caitlyn,Karma,2017
0,1,Renekton,Elise,Syndra,Ezreal,Nami,Gragas,Khazix,Orianna,Tristana,Thresh,2017
1,0,Camille,Graves,Ahri,Ezreal,Lulu,Shen,Rengar,Taliyah,Caitlyn,Thresh,2017
0,1,Shen,Elise,Cassiopeia,Jhin,Leona,Rumble,JarvanIV,Jayce,Ziggs,Ashe,2017
1,0,Renekton,Gragas,Ahri,Ashe,Lulu,Nautilus,Rengar,Orianna,Ezreal,Karma,2017
0,1,Shen,Khazix,Ahri,Ashe,Braum,Rumble,Gragas,Cassiopeia,Sivir,Lulu,2017
1,0,Shen,Graves,Ryze,Kalista,Braum,Gragas,Nidalee,Jayce,Tristana,Lulu,2017
0,1,Maokai,Nidalee,Jayce,Ezreal,Karma,Nautilus,Graves,Ahri,Ashe,Lulu,2017
1,0,Renekton,Elise,Syndra,Ashe,Lulu,Gragas,LeeSin,Cassiopeia,Tristana,Zyra,2017
1,0,Kled,LeeSin,Ryze,Kalista,Lulu,Renekton,Elise,Syndra,Sivir,Braum,2017
1,0,Camille,Rengar,Syndra,Caitlyn,Karma,Fiora,LeeSin,Cassiopeia,Sivir,Lulu,2017
1,0,Nautilus,Graves,Ekko,Tristana,Karma,Maokai,Rengar,Ryze,Sivir,Lulu,2017
1,0,Irelia,Khazix,Syndra,Varus,Braum,Heimerdinger,Ekko,Thresh,Teemo,Ivern,2017
1,0,Gangplank,Ekko,Yasuo,Alistar,Kalista,Ashe,MissFortune,Gragas,Kled,Elise,2017
1,0,Shen,Rengar,Cassiopeia,KogMaw,Lulu,Khazix,Karma,Renekton,Viktor,Jinx,2017
0,1,Blitzcrank,Illaoi,LeeSin,Caitlyn,Ahri,Graves,Riven,Zed,Twitch,Taric,2017
1,0,Shen,Graves,Leblanc,Caitlyn,Malzahar,Maokai,Khazix,Syndra,Varus,Karma,2017
1,0,Kennen,Graves,Taliyah,Caitlyn,Malzahar,Shen,Khazix,Ahri,Lucian,TahmKench,2017
1,0,Camille,Graves,Syndra,Ashe,TahmKench,Gragas,LeeSin,Orianna,Caitlyn,Malzahar,2017
0,1,Nautilus,Rengar,Ahri,Ashe,Thresh,Fizz,LeeSin,Cassiopeia,Ezreal,Karma,2017
0,1,Irelia,Khazix,Orianna,Ashe,Nautilus,Fizz,LeeSin,Ahri,Lucian,Karma,2017
0,1,Camille,LeeSin,Ahri,Caitlyn,Karma,Poppy,Zac,Syndra,Lucian,Lulu,2017
1,0,Gnar,Elise,Ahri,Ezreal,Lulu,Rumble,LeeSin,Talon,Lucian,Karma,2017
1,0,Nautilus,Rengar,Syndra,Ezreal,Lulu,Gragas,Elise,Vladimir,Lucian,Braum,2017
1,0,Renekton,Graves,Taliyah,Lucian,TahmKench,Shen,Rengar,Ahri,Ashe,Lulu,2017
1,0,Rumble,LeeSin,Ahri,Ezreal,Lulu,Shen,Graves,Ryze,Tristana,Nami,2017
1,0,Fiora,Graves,Orianna,Lucian,Malzahar,Camille,Elise,Ahri,Ezreal,Zyra,2017
1,0,Renekton,Zac,Orianna,Lucian,Malzahar,Rumble,LeeSin,Ahri,Ezreal,Alistar,2017
0,1,Gragas,Rengar,Syndra,Ashe,Karma,Renekton,Zac,Orianna,Lucian,Morgana,2017
1,0,Shen,Rengar,Taliyah,Lucian,Malzahar,Gragas,Camille,Cassiopeia,Varus,Zilean,2017
1,0,Trundle,Graves,Leblanc,Caitlyn,Thresh,Fizz,Rengar,Ryze,Ashe,Karma,2017
0,1,Nautilus,Graves,Ahri,Ezreal,Karma,Gnar,Evelynn,Syndra,Caitlyn,Brand,2017
1,0,Camille,Graves,Taliyah,Ashe,Karma,Fizz,Ivern,Orianna,Caitlyn,Brand,2017
1,0,Nautilus,Ivern,Orianna,Lucian,Lulu,Shen,Elise,Taliyah,Ashe,Zyra,2017
1,0,Shen,Rengar,Ahri,Ashe,Nami,Renekton,Gragas,Zilean,Lucian,Karma,2017
0,1,Nautilus,Rengar,Kassadin,Ashe,Nami,Shen,Ivern,Vladimir,Lucian,Karma,2017
1,0,Maokai,Ivern,Ahri,Varus,Lulu,Aatrox,Graves,Orianna,Ezreal,Karma,2017
